market,sector,symbol,symbol_name,description,link_website,one_report_link
SET,TOURISM,SHR,บริษัท เอส โฮเทล แอนด์ รีสอร์ท จำกัด (มหาชน),บริษัทฯ ประกอบธุรกิจโดยการถือหุ้นในบริษัทอื่น (Holding Company) ที่ประกอบธุรกิจบริหารจัดการโรงแรมและลงทุนในธุรกิจโรงแรมระดับนานาชาติ,http://www.shotelsresorts.com,https://weblink.set.or.th/dat/f56/1531ONE250320242147020506T.zip
SET,TOURISM,VRANDA,บริษัท วีรันดา รีสอร์ท จำกัด (มหาชน),กลุ่มบริษัท ประกอบธุรกิจโรงแรม และธุรกิจพัฒนาอสังหาริมทรัพย์ประเภทอาคารชุดพักอาศัย กลุ่มบริษัท มีโครงการโรงแรมทั้งหมด 6 แห่ง คือ 1) โรงแรมวีรันดา รีสอร์ท หัวหิน 2) โรงแรมวีรันดา เดอะ ไฮ รีสอร์ท เชียงใหม่ 3) โรงแรมโซ โซฟิเทล แบงค็อก 4) โรงแรมวีรันดา รีสอร์ท พัทยา 5) โรงแรม ร็อคกี้ บูติค รีสอร์ท 6) โรงแรมเวอโซ หัวหิน และมีโครงการอาคารชุดพักอาศัยที่อยู่ระหว่างการขาย จำนวน 3 แห่ง  คือ 1) โครงการวีรันดา ไฮ เรสซิเดนซ์ เชียงใหม่ และ 2) โครงการวีรันดา เรสซิเดนซ์ พัทยา และ 3) โครงการวีรันดา เรสซิเดนซ์ หัวหิน,https://www.verandaresort.com/,https://weblink.set.or.th/dat/f56/1496ONE010420241848300405T.zip
SET,TRANS,AAV,บริษัท เอเชีย เอวิเอชั่น จำกัด (มหาชน),ประกอบธุรกิจด้านการลงทุนโดยการถือหุ้นในบริษัทอื่น (Holding Company) โดยในปัจจุบัน บริษัทถือหุ้นใน บริษัท ไทยแอร์เอเชีย จำกัดเพียงแห่งเดียว สำหรับบริษัท ไทยแอร์เอเชีย จำกัด ประกอบธุรกิจให้บริการสายการบินราคาประหยัด โดยมีรายได้หลักจากการให้บริการขนส่งผู้โดยสารแบบประจำ (Scheduled Passenger Services) และการให้บริการเสริม (Ancillary Services),http://www.aavplc.com,https://weblink.set.or.th/dat/f56/1091ONE180320241605470566T.zip
SET,TRANS,ANI,บริษัท เอเชีย เน็ตเวิร์ค อินเตอร์เนชั่นแนล จำกัด (มหาชน),"ประกอบธุรกิจโดยการถือหุ้นในบริษัทอื่น (Holding company) ที่ประกอบธุรกิจตัวแทนขายระวางสินค้าสายการบิน (Cargo General Sales Agent: Cargo GSA) (""GSA"") ให้แก่กว่า 20 สายการบินใน 8 ประเทศและเขตบริหารพิเศษในภูมิภาคเอเชียตะวันออก ได้แก่ ไทย สิงค์โปร์ เวียดนาม เขตบริหารพิเศษฮ่องกงฯ สาธารณรัฐประชาชนจีน มาเลเซีย กัมพูชา และสาธารณรัฐแห่งสหภาพเมียนมา ครอบคลุมเส้นทางการบินปลายทางในทุกภูมิภาคทั่วโลก",http://www.anicargo.com,https://weblink.set.or.th/dat/f56/1845ONE010420241112200531T.zip
SET,TRANS,AOT,บริษัท ท่าอากาศยานไทย จำกัด (มหาชน),ทอท.ประกอบธุรกิจท่าอากาศยานของประเทศไทย โดยธุรกิจหลักประกอบด้วย การจัดการ การดำเนินงาน และการพัฒนาท่าอากาศยาน โดยมีท่าอากาศยานในความรับผิดชอบ 6 แห่ง คือ ท่าอากาศยานสุวรรณภูมิ ท่าอากาศยานดอนเมือง ท่าอากาศยานเชียงใหม่ ท่าอากาศยานแม่ฟ้าหลวง เชียงราย ท่าอากาศยานภูเก็ต และท่าอากาศยานหาดใหญ่ ซึ่งท่าอากาศยานทั้ง 6 แห่งนี้ ให้บริการเที่ยวบินภายในประเทศและระหว่างประเทศ โดยมีท่าอากาศยานสุวรรณภูมิเป็นท่าอากาศยานหลักของประเทศ,http://www.airportthai.co.th,https://weblink.set.or.th/dat/f56/0765ONE281220231411350630T.zip
SET,TRANS,ASIMAR,บริษัท เอเชียน มารีน เซอร์วิสส์ จำกัด (มหาชน),ซ่อมเรือและต่อเรือ รวมถึงกิจการก่อสร้างงานด้านวิศวกรรมอื่น ๆ เช่น งานโครงสร้างเหล็กทางเดินผู้โดยสารสนามบิน การสร้างแท่นขุดเจาะน้ำมัน เป็นต้น,http://www.asimar.com,https://weblink.set.or.th/dat/f56/0544ONE250320242021200937T.zip
SET,TRANS,B,บริษัท บี จิสติกส์ จำกัด (มหาชน),ให้บริการโลจิสติกส์ครบวงจร รวมถึง ท่าเทียบเรือ โรงพักสินค้า การขนถ่ายสินค้า ขนส่งทางถนน บริการเช่ารถเครน บริการรับจัดการขนส่งสินค้าระหว่างประเทศ และบริการพิธีการศุลกากร,http://WWW.BEGISTICS.CO.TH,https://weblink.set.or.th/dat/f56/0709ONE200320242143590323T.zip
SET,TRANS,BA,บริษัท การบินกรุงเทพ จำกัด (มหาชน),บริษัทประกอบธุรกิจสายการบิน ธุรกิจสนามบิน และธุรกิจที่เกี่ยวข้องกับธุรกิจสนามบิน ได้แก่ การให้บริการกิจการภาคพื้นดิน การให้บริการอาหารบนเที่ยวบิน และการให้บริการคลังสินค้าระหว่างประเทศ ให้กับสายการบินของบริษัทและสายการบินอื่นๆ,http://www.bangkokair.com,https://weblink.set.or.th/dat/f56/1219ONE150320241732410045T.zip
SET,TRANS,BEM,บริษัท ทางด่วนและรถไฟฟ้ากรุงเทพ จำกัด (มหาชน),ก่อสร้างและบริหารทางพิเศษและบริหารจัดการโครงการระบบขนส่งมวลชนด้วยรถไฟฟ้า รวมถึงธุรกิจอื่นที่เกี่ยวข้อง,http://www.bemplc.co.th,https://weblink.set.or.th/dat/f56/1303ONE130320241331360700T.zip
SET,TRANS,BTS,บริษัท บีทีเอส กรุ๊ป โฮลดิ้งส์ จำกัด (มหาชน),กลุ่มบริษัทที่ประกอบธุรกิจในหลากหลายอุตสาหกรรมโดยมุ่งเน้นการใช้ประโยชน์จากการเข้าถึงข้อมูลเครือข่ายระบบขนส่งมวลชนและสื่อโฆษณา รวมทั้งการเป็นพันธมิตรทางธุรกิจกับบริษัทต่าง ๆ เพื่อเพิ่มมูลค่าทางธุรกิจแก่กลุ่มบริษัทและพันธมิตรผ่านการดำเนินธุรกิจใน 3 แพลตฟอร์ม ได้แก่ MOVE MIX และ MATCH,http://www.btsgroup.co.th,https://weblink.set.or.th/dat/f56/F0221T23.zip
SET,TRANS,BTSGIF,กองทุนรวมโครงสร้างพื้นฐานระบบขนส่งมวลชนทางราง บีทีเอสโกรท,ลงทุนในรายได้สุทธิที่จะเกิดขึ้นจากการดำเนินงานระบบรถไฟฟ้าขนส่งมวลชนกรุงเทพสายหลัก (ได้แก่ระบบรถไฟฟ้าขนส่งมวลชนกรุงเทพสายแรกเริ่ม ซึ่งครอบคลุมระยะทาง 23.5 กิโลเมตร ได้แก่ สายสุขุมวิท ระยะทาง 17 กิโลเมตรจากสถานีหมอชิตถึงสถานีอ่อนนุช และสายสีลม ระยะทาง 6.5 กิโลเมตรจากสถานีสนามกีฬาแห่งชาติถึงสถานีสะพานตากสิน) ตามสัญญาสัมปทานนับจากวันที่ทำการซื้อขายเสร็จสิ้นจนถึงวันสิ้นสุดอายุสัญญาสัมปทาน คือวันที่ 4 ธันวาคม พ.ศ. 2572 ซึ่งสัญญาสัมปทานดังกล่าวมีอายุสัมปทาน 30 ปี,http://www.btsgif.com,https://weblink.set.or.th/dat/f56/F0221T23.zip
SET,TRANS,DMT,บริษัท ทางยกระดับดอนเมือง จำกัด (มหาชน),บริหารโครงการสัมปทานทางยกระดับดอนเมืองช่วงดินแดงจนถึงอนุสรณ์สถานแห่งชาติ โดยมีรายได้หลักจากการจัดเก็บค่าผ่านทางภายใต้สัญญาสัมปทานในรูปแบบ Build-Transfer-Operate (BTO) อายุสัมปทานสิ้นสุดวันที่ 11 กันยายน 2577,http://www.tollway.co.th,https://weblink.set.or.th/dat/f56/1054ONE260320241241300383T.zip
SET,TRANS,ETL,บริษัท ยูโรเอเชีย โทเทิล โลจิสติกส์ จำกัด (มหาชน),ประกอบธุรกิจโดยการถือหุ้นในบริษัทอื่น (Holding Company) ที่ประกอบธุรกิจหลักให้บริการขนส่งสินค้าข้ามพรมแดน (Cross-Border Transportation Carrier) ระหว่างประเทศไทยและประเทศในกลุ่มเอเชียตะวันออกเฉียงใต้ ฮ่องกง และจีน ที่มีการเชื่อมต่อพรมแดนทางถนนและรางรถไฟ,http://www.etl.co.th,https://weblink.set.or.th/dat/f56/1839ONE250320240801240885T.zip
SET,TRANS,III,บริษัท ทริพเพิล ไอ โลจิสติกส์ จำกัด (มหาชน),ให้บริการโลจิสติกส์อย่างครบวงจร ที่ครอบคลุมการให้บริการด้านการขนส่งสินค้าทั้งภายในประเทศและระหว่างประเทศ ทางอากาศ ทางทะเลและทางบก การให้บริการด้านพิธีการศุลกากร และการบริหารจัดการห่วงโซ่อุปทานตั้งแต่ต้นน้ำถึงปลายน้ำ (Supply Chain Management) ซึ่งครอบคลุมการให้บริการทั้งกลุ่มสินค้าทั่วไปและสินค้าที่ต้องการความชำนาญเฉพาะด้าน เช่น การให้บริการโลจิสติกส์สำหรับกลุ่มสินค้าเคมีและสินค้าอันตราย เป็นต้น,http://www.iii-logistics.com,https://weblink.set.or.th/dat/f56/1375ONE210320241712180149T.zip
SET,TRANS,KEX,บริษัท เคอรี่ เอ็กซ์เพรส (ประเทศไทย) จำกัด (มหาชน),ให้บริการจัดส่งพัสดุด่วน,https://th.kerryexpress.com/th/home,https://weblink.set.or.th/dat/f56/1616ONE010420242147440327T.zip
SET,TRANS,KIAT,บริษัท เกียรติธนา ขนส่ง จำกัด (มหาชน),ธุรกิจขนส่ง,http://www.kiattana.co.th,https://weblink.set.or.th/dat/f56/1018ONE280320240914590083T.zip
SET,TRANS,KWC,บริษัท กรุงเทพโสภณ จำกัด (มหาชน),แบ่งเป็น 3 ประเภท คือ 1) พัฒนาที่ดิน ซึ่งบริษัทย่อยเป็นผู้เช่าเพื่อประกอบธุรกิจคลังสินค้าและรับฝากเอกสาร 2) คลังสินค้า ดำเนินการโดยบริษัทย่อย 3) รับฝากเอกสาร ดำเนินการโดยบริษัทย่อย,http://www.kwc.co.th,https://weblink.set.or.th/dat/f56/0058ONE120320240944320073T.zip
SET,TRANS,MENA,บริษัท มีนาทรานสปอร์ต จำกัด (มหาชน),ให้บริการขนส่งสินค้าด้วยรถลากจูงหรือรถเทรลเลอร์ (Trailer) ให้บริการขนส่งคอนกรีตผสมเสร็จด้วยรถผสมคอนกรีตหรือรถมิกเซอร์ (Mixer) และการขายสินค้าวัสดุก่อสร้าง อุปกรณ์ และเครื่องมือเครื่องใช้ในการก่อสร้าง,http://www.menatransport.co.th,https://weblink.set.or.th/dat/f56/1624ONE010420241818420183T.zip
SET,TRANS,NOK,บริษัท สายการบินนกแอร์ จำกัด (มหาชน),ธุรกิจสายการบิน,http://www.nokair.com,https://weblink.set.or.th/dat/f56/1138ONE100420241308550467T.zip
SET,TRANS,NYT,บริษัท นามยง เทอร์มินัล จำกัด (มหาชน),บริษัทประกอบธุรกิจให้บริการท่าเทียบเรือเพื่อการส่งออกและนำเข้ารถยนต์ (Roll-on/Roll-off: Ro/Ro) และสินค้าทั่วไป โดยมีท่าเทียบเรือและพื้นที่ให้บริการตั้งอยู่ในบริเวณท่าเทียบเรือ A5 ท่าเรือแหลมฉบัง อำเภอศรีราชา จังหวัดชลบุรี โดยปัจจุบันบริษัทเป็นผู้ให้บริการท่าเทียบเรือที่มีปริมาณการส่งออกรถยนต์มากที่สุดในประเทศไทย โดยใน 3 ปีที่ผ่านมา บริษัทมีส่วนแบ่งทางการตลาดประมาณร้อยละ 80 ของจำนวนรถยนต์ที่ส่งออกทั้งหมดของประเทศไทย  ลักษณะการให้บริการแบ่งเป็น 3 ประเภท ได้แก่ 1) การให้บริการท่าเทียบเรือ 2) การให้บริการพื้นที่ฝากเก็บสินค้าและเตรียมความพร้อมก่อนส่งออก และ 3) การให้บริการอื่นๆ ที่เกี่ยวเนื่องกับธุรกิจหลัก,http://www.namyongterminal.com,https://weblink.set.or.th/dat/f56/1151ONE190320241441190105T.zip
SET,TRANS,PORT,บริษัท สหไทย เทอร์มินอล จำกัด (มหาชน),บริการ,http://sahathaiterminal.com/,https://weblink.set.or.th/dat/f56/1388ONE250320241125320253T.zip
SET,TRANS,PRM,บริษัท พริมา มารีน จำกัด (มหาชน),ประกอบธุรกิจให้บริการขนส่งและจัดเก็บน้ำมันดิบ ผลิตภัณฑ์น้ำมันสำเร็จรูป และปิโตรเคมีเหลว ทางเรือให้กับลูกค้าตามความต้องการอย่างครบวงจร รวมถึงการให้บริการเรือขนส่งที่ให้การสนับสนุนงานสำรวจและผลิตปิโตรเลียมกลางทะเล และการบริหารจัดการเรือ โดยแบ่งเป็น 4 ประเภทธุรกิจหลัก ดังนี้ 1. ธุรกิจเรือขนส่งน้ำมันและปิโตรเคมีเหลว (ธุรกิจเรือขนส่งฯ) 2. ธุรกิจเรือขนส่งและจัดเก็บน้ำมัน (ธุรกิจเรือขนส่งและจัดเก็บ FSU) 3. ธุรกิจเรือขนส่งที่ให้การสนับสนุนงานสำรวจและผลิตปิโตรเลียมกลางทะเล (ธุรกิจเรือ Offshore) 4. ธุรกิจบริหารจัดการเรือ (ธุรกิจบริหารเรือ),http://www.primamarine.co.th,https://weblink.set.or.th/dat/f56/1380ONE280320241935290666T.zip
SET,TRANS,PSL,บริษัท พรีเชียส ชิพปิ้ง จำกัด (มหาชน),ธุรกิจเดินเรือโดยเป็นเจ้าของเรือเอนกประสงค์ขนาดเล็กสำหรับขนส่งสินค้าแห้งเทกองแบบไม่ประจำเส้นทาง มีเส้นทางเดินเรือครอบคลุมทั่วโลกในภูมิภาคสำคัญ ประกอบด้วย สหรัฐอเมริกา แคนาดา ยุโรป ละตินอเมริกา-แอฟริกา อินเดียอนุทวีป-ตะวันออกกลาง และเอเชียตะวันออกเฉียงใต้และตะวันออกไกล  และสินค้าพื้นฐานที่กองเรือขนส่งคือ สินค้าทางการเกษตร เหล็ก ปุ๋ย สินแร่และเนื้อแร่ ไม้ซุง ถ่านหินและอื่นๆ,http://www.preciousshipping.com,https://weblink.set.or.th/dat/f56/0363ONE010320241641190776T.zip
SET,TRANS,RCL,บริษัท อาร์ ซี แอล จำกัด (มหาชน),เป็นสายการเดินเรือที่ประกอบธุรกิจขนส่งตู้คอนเทนเนอร์ทางทะเลที่มีฐานประกอบกิจการในประเทศไทย ดำเนิน 3 สายธุรกิจ ได้แก่ 1. Shipper Owned Container 2. Carrier Owned Container และ 3. การให้บริการที่สร้างมูลค่าเพิ่มในด้านโลจิสติคส์ โดยมีเครือข่ายสำนักงานที่ครอบคลุมภูมิภาคเอเชียตะวันออกเฉียงเหนือ เอเชียตะวันออกเฉียงใต้ คาบสมุทรเอเชียใต้ และตะวันออกกลาง,http://www.rclgroup.com,https://weblink.set.or.th/dat/f56/0133ONE200320241752550021T.zip
SET,TRANS,SAV,บริษัท สามารถ เอวิเอชั่น โซลูชั่นส์ จำกัด (มหาชน),"ประกอบธุรกิจโดยการถือหุ้นในบริษัทอื่น (Holding company) มีบริษัทย่อย 1 บริษัท คือบริษัท แคมโบเดีย แอร์ทราฟฟิค เซอร์วิส จํากัด (""CATS"")  ประกอบธุรกิจให้บริการบริหารจัดการควบคุมการจราจรทางอากาศทั่วน่านฟ้าประเทศกัมพูชาเพียงผู้เดียว",http://www.samartaviation.com,https://weblink.set.or.th/dat/f56/1573ONE220320242103400053T.zip
SET,TRANS,SINO,บริษัท ไซโน โลจิสติกส์ คอร์ปอเรชั่น จำกัด (มหาชน),ให้บริการรับจัดการขนส่งสินค้าระหว่างประเทศ (Freight Forwarder) ทั้งทางทะเล (Sea Freight) ทางอากาศ (Air Freight) และการขนส่งต่อเนื่องหลายรูปแบบ (Multimodal Transport Operation) รวมถึงการให้บริการให้เช่าคลังสินค้า การให้บริการขนส่งทางบก การให้บริการด้านพิธีการศุลกากร และบริการอื่นๆ เพื่อสนับสนุนการให้บริการโลจิสติกส์,http://www.sinologistics.co.th,https://weblink.set.or.th/dat/f56/1750ONE280320241857390823T.zip
SET,TRANS,SJWD,บริษัท เอสซีจี เจดับเบิ้ลยูดี โลจิสติกส์ จำกัด (มหาชน),"บริษัทดำเนินธุรกิจให้บริการทางด้านโลจิสติกส์และซัพพลายเชนแบบครบวงจรภายในภูมิภาคอาเซียน การบริการของบริษัทฯ แบ่งออกเป็น 2 กลุ่มหลัก ได้แก่ 1.บริการโลจิสติกส์และซัพพลาย เช่น บริการจัดการคลังสินค้าและบริหารลานจอดพักรถยนต์ บริการขนส่งและกระจายสินค้า (B2B,D2C,Cross Border, Multimodal Transport) บริการโลจิสติกส์อื่นๆ และบริการโลจิสติกส์ต่างประเทศ 2.ธุรกิจอื่นๆ",http://www.scgjwd.com,https://weblink.set.or.th/dat/f56/1280ONE020420241818000284T.zip
SET,TRANS,TFFIF,กองทุนรวมโครงสร้างพื้นฐานเพื่ออนาคตประเทศไทย,TFFIF ลงทุนในสิทธิที่จะได้รับรายได้ร้อยละ 45 ของรายได้ค่าผ่านทางรวมสุทธิที่จัดเก็บได้จากเส้นทางในปัจจุบันของทางพิเศษฉลองรัช และทางพิเศษบูรพาวิถี เป็นระยะเวลา 30 ปี นับจากวันที่ 29 ตุลาคม 2561 (วันโอนสิทธิตามสัญญาโอนและรับโอนสิทธิในรายได้),http://www.tffif.com,https://weblink.set.or.th/dat/f56/1280ONE020420241818000284T.zip
SET,TRANS,THAI,บริษัท การบินไทย จำกัด (มหาชน),บริการขนส่งทางอากาศและกิจการอื่นที่เกี่ยวข้อง,http://www.thaiairways.com,https://weblink.set.or.th/dat/f56/0245ONE010420241717540586T.zip
SET,TRANS,TSTE,บริษัท ทีเอสทีอี จำกัด (มหาชน),ให้บริการขนถ่ายและขนส่งน้ำตาลและสินค้าเกษตรบางประเภท ให้เช่าคลังสินค้า ประกอบกิจการค้าที่ดิน ทำการจัดสรรที่ดิน และทำการก่อสร้างสิ่งปลูกสร้างอย่างอื่นบนที่ดินเพื่อจำหน่าย ให้เช่า เช่าซื้อเพื่อเป็นสถานที่อยู่อาศัย สถานที่ทำการ อาคารพาณิชย์,http://www.tstegroup.com,https://weblink.set.or.th/dat/f56/0195ONE210320241715280218T.zip
SET,TRANS,TTA,บริษัท โทรีเซนไทย เอเยนต์ซีส์ จำกัด (มหาชน),ธุรกิจลงทุนโดยการถือหุ้นในบริษัทอื่น โดยลงทุนในธุรกิจหลัก 5 กลุ่มได้แก่ กลุ่มธุรกิจขนส่งทางเรือ กลุ่มธุรกิจบริการนอกชายฝั่ง กลุ่มธุรกิจเคมีภัณฑ์เพื่อการเกษตร กลุ่มธุรกิจอาหารและเครื่องดื่ม และกลุ่มการลงทุนอื่น,http://www.thoresen.com,https://weblink.set.or.th/dat/f56/0535ONE280320241604590782T.zip
SET,TRANS,WICE,บริษัท ไวส์ โลจิสติกส์ จำกัด (มหาชน),กลุ่มบริษัทดำเนินธุรกิจให้บริการโลจิสติกส์ระหว่างประเทศทั้งทางทะเลและทางอากาศแบบครบวงจร (International Logistics Services and Solutions Provider) ทั้งการนำเข้าและส่งออก และการให้บริการด้านพิธีการศุลกากร และการขนส่งในประเทศ โดยสามารถให้บริการขนส่งสินค้าแบบประตูสู่ประตู (Door to Door) คือการให้บริการรับจัดการขนส่งตั้งแต่หน้าประตูโรงงานลูกค้าต้นทางเพื่อส่งมอบไปยังหน้าประตูโรงงานลูกค้าปลายทาง และแบบ Exwork คือการให้บริการรับจัดการขนส่งที่ผู้นำเข้ารับผิดชอบภาระค่าขนส่งตั้งแต่หน้าประตูโรงงานผู้ส่งออกไปจนถึงผู้รับปลายทาง,http://www.wice.co.th,https://weblink.set.or.th/dat/f56/1269ONE270320241709040538T.zip
SET,ETRON,CCET,บริษัท แคล-คอมพ์ อีเล็คโทรนิคส์ (ประเทศไทย) จำกัด (มหาชน),ผู้ผลิตผลิตภัณฑ์อีเล็คโทรนิคส์ในรูปแบบของ Electronics Manufacturing Services (EMS) โดยมีกลุ่มลูกค้าหลัก 2 ประเภทคือ อุปกรณ์ประกอบคอมพิวเตอร์และอุปกรณ์โทรคมนาคม,http://www.calcomp.co.th,https://weblink.set.or.th/dat/f56/0639ONE280320241241030768T.zip
SET,ETRON,DELTA,บริษัทเดลต้า อีเลคโทรนิคส์ (ประเทศไทย) จำกัด (มหาชน),ผลิตและจำหน่ายผลิตภัณฑ์ด้านการจัดการระบบกำลังไฟฟ้า (Power management solutions) รวมถึงชิ้นส่วนอิเล็กทรอนิกส์บางประเภท ได้แก่ พัดลมอิเล็กทรอนิกส์ (DC Fan) อีเอ็มไอ ฟิลเตอร์ (EMI) และโซลินอยด์ มีฐานการผลิตอยู่ในภูมิภาคต่างๆ ทั่วโลก ได้แก่ เอเชีย ยุโรป และอเมริกาใต้,http://www.deltathailand.com,https://weblink.set.or.th/dat/f56/0528ONE010420241819540530T.zip
SET,ETRON,HANA,บริษัท ฮานา ไมโครอิเล็คโทรนิคส จำกัด (มหาชน),ให้บริการผลิตผลิตภัณฑ์อิเล็คทรอนิกส์แบบครบวงจร (Electronic Manufacturing Service-EMS),http://www.hanagroup.com,https://weblink.set.or.th/dat/f56/0324ONE170420240729550892T.zip
SET,ETRON,KCE,บริษัท เคซีอี อีเลคโทรนิคส์ จำกัด (มหาชน),เป็นผู้ผลิตและจำหน่ายแผ่นพิมพ์วงจรอิเล็กทรอนิกส์,http://www.kcethai.in.th,https://weblink.set.or.th/dat/f56/0122ONE190320240812280197T.zip
SET,ETRON,METCO,บริษัทมูราโมโต้ อีเล็คตรอน (ประเทศไทย) จำกัด (มหาชน),ผลิตและส่งออกชิ้นส่วนและส่วนประกอบเครื่องใช้ไฟฟ้าอิเล็กทรอนิกส์ และชิ้นส่วนยานยนต์,http://www.metco.co.th,https://weblink.set.or.th/dat/f56/0304ONE221220231523180745T.zip
SET,ETRON,SMT,บริษัท สตาร์ส ไมโครอิเล็กทรอนิกส์ (ประเทศไทย) จำกัด (มหาชน),รับจ้างผลิตและประกอบชิ้นส่วนอิเล็กทรอนิกส์,http://www.starsmicro.com,https://weblink.set.or.th/dat/f56/1015ONE210320241802070786T.zip
SET,ETRON,SVI,บริษัท เอสวีไอ จำกัด (มหาชน),บริษัทฯ ประกอบธุรกิจให้บริการแบบครบวงจรในการประกอบผลิตภัณฑ์ประเภทวงจรไฟฟ้า และผลิตภัณฑ์อิเล็กทรอนิกส์สำเร็จรูป (Electronics Manufacturing Service?EMS) ให้แก่ลูกค้าที่เป็นเจ้าของผลิตภัณฑ์ต้นแบบ (Original Equipment Manufacturer: OEM) และลูกค้าที่เป็นผู้รับจ้างออกแบบผลิตภัณฑ์ (Design House) โดยบริษัทฯ เริ่มดำเนินงานจากการรับจ้างประกอบแผงวงจรไฟฟ้าอิเล็กทรอนิกส์ ต่อมาเมื่อมีความเชี่ยวชาญมากขึ้นจึงได้ปรับเปลี่ยนกลยุทธ์ เป็นการมุ่งเน้นด้านการผลิตผลิตภัณฑ์อิเล็กทรอนิกส์สำเร็จรูป (Turnkey Box-Build) และการผลิตผลิตภัณฑ์สำเร็จรูปประเภทงานระบบ (System-Build),http://www.svi.co.th,https://weblink.set.or.th/dat/f56/0152ONE080320241909550989T.zip
SET,ETRON,TEAM,บริษัท ทีมพรีซิชั่น จำกัด (มหาชน),พัฒนา ออกแบบ ผลิต ประกอบวงจรอิเล็กทรอนิกส์ (PCBA)  และผลิตภัณฑ์อิเล็กทรอนิกส์สำเร็จรูป รวมทั้งให้บริการจัดหาวัตถุดิบและจัดส่ง โดยให้บริการกับลูกค้าที่ผลิตผลิตภัณฑ์หลากหลายประเภท เช่น อุตสาหกรรมการแพทย์ สินค้าอุตสาหกรรมและพาณิชยกรรม อุปกรณ์เครือข่ายการสื่อสารไร้สายต่างๆ  อุตสาหกรรมยานยนต์ อุตสาหกรรมโทรคมนาคม และ สินค้าอุปโภคและบริโภค,http://www.teampcba.com,https://weblink.set.or.th/dat/f56/0640ONE220320241712250614T.zip
SET,ICT,3BBIF,กองทุนรวมโครงสร้างพื้นฐานบรอดแบนด์อินเทอร์เน็ต สามบีบี,"3BBIF มีกรรมสิทธิ์ในทรัพย์สินเส้นใยแก้วนำแสงจำนวน 1,680,500 คอร์กิโลเมตร  ซึ่งกองทุนซื้อจากบริษัท ทริปเปิลที บรอดแบนด์ จำกัด (มหาชน) (TTTBB)  โดย TTTBB เป็นผู้เช่าทรัพย์สินเส้นใยแก้วนำแสงจำนวนร้อยละ 80 ตามสัญญาแก้ไขเพิ่มเติมและแทนที่สัญญาเช่าหลัก  และกองทุนได้เข้าทำสัญญาแก้ไขเพิ่มเติมและแทนที่สัญญาบริหารดูแลและบำรุงรักษาทรัพย์สินกับ TTTBB โดยแต่งตั้งให้ TTTBB เป็นผู้จัดการและบริหารทรัพย์สินเส้นใยแก้วนำแสงเพื่อให้บริการซ่อมแซม บำรุงรักษา และบริหารจัดการทรัพย์สินเส้นใยแก้วนำแสงแทนกองทุน",https://www.3bb-if.com,https://weblink.set.or.th/dat/f56/0640ONE220320241712250614T.zip
SET,ICT,ADVANC,บริษัท แอดวานซ์ อินโฟร์ เซอร์วิส จำกัด (มหาชน),ให้บริการสื่อสารโทรคมนาคม โดยรวมถึงธุรกิจให้บริการโทรศัพท์เคลื่อนที่ ธุรกิจอินเทอร์เน็ตความเร็วสูง และธุรกิจดิจิทัล เซอร์วิส,http://investor.ais.co.th,https://weblink.set.or.th/dat/f56/0268ONE070520240938090329T.zip
SET,ICT,AIT,บริษัท แอ็ดวานซ์ อินฟอร์เมชั่น เทคโนโลยี จำกัด (มหาชน),ผู้ออกแบบระบบเครือข่ายและระบบสื่อสารอย่างครบวงจร (System Integrator หรือ SI) ให้บริการในกลุ่มลูกค้าทั้งภาครัฐและเอกชน โดยมีลักษณะการขายเป็นแบบเบ็ดเสร็จ หรือ เทิร์นคีย์ (Turn Key) ตั้งแต่การให้คำปรึกษา การวางแผนงานโครงการ การออกแบบระบบ การดำเนินการ การติดตั้ง การฝึกอบรม และการซ่อมบำรุงรักษา,http://www.ait.co.th,https://weblink.set.or.th/dat/f56/0712ONE150320241131280769T.zip
SET,ICT,ALT,บริษัท เอแอลที เทเลคอม จำกัด (มหาชน),"ALT ประกอบธุรกิจโทรคมนาคมแบบครบวงจร แบ่งเป็น 3 กลุ่มธุรกิจ ได้แก่ 1. ธุรกิจให้บริการวางระบบและก่อสร้าง โครงสร้างพื้นฐานด้านดิจิทัลและพลังงานทดแทน ได้แก่ บริการสร้างสถานีฐานและติดตั้งอุปกรณ์โทรคมนาคมบริการสร้างโครงสร้างพื้นฐานด้านดิจิทัลและพลังงานทดแทน และบริการอื่นๆ 2. ธุรกิจจำหน่ายสินค้าในกลุ่มโทรคมนาคมและพลังงานทดแทน ได้แก่ จำหน่ายสายเคเบิลใยแก้วนำแสง,ตู้โทรคมนาคมและสถานีโทรคมนาคมเคลื่อนที่,มิเตอร์ไฟฟ้า อุปกรณ์ด้านดิจิทัลและพลังงานทดแทน,สายอากาศและอุปกรณ์โทรคมนาคมอื่นๆ และ แผงโซล่าเซลล์3. ธุรกิจให้เช่าหรือให้บริการโครงสร้างพื้นฐานด้านดิจิทัลและพลังงานทดแทน",http://www.alt.co.th,https://weblink.set.or.th/dat/f56/1318ONE260320241240500270T.zip
